eia_id,state,area_m2,plant_year,longitude,latitude,open water,"developed, open space","developed, low intensity","developed, medium intensity","developed, high intensity",barren land,deciduous forest,evergreen forest,mixed forest,shrub/scrub,herbaceous,hay/pasture,cultivated crops,woody wetlands,emergent herbaceous wetlands,,,,,,,,,,,,,,,,,
60516,CA,91975.72836,2016,-117.0577545,33.269413,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.971,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60744,CA,102899.0192,2016,-115.7814636,32.7933617,0.000,0.000,0.000,0.000,0.000,0.149,0.000,0.000,0.000,0.851,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60745,CA,85193.73217,2016,-115.7734375,32.7935104,0.000,0.168,0.011,0.000,0.000,0.684,0.000,0.000,0.000,0.137,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60791,CA,37488.80722,2017,-116.6427917,33.5570602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60995,CA,51703.09163,2017,-116.860527,33.0195541,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61115,CA,20231.8625,2017,-121.2152023,37.8402061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61209,CA,79128.9618,2017,-121.4662476,38.4362183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.966,0.034,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61418,CA,49407.209,2017,-115.6276245,33.0436668,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.945,0.000,0.000,,,,,,,,,,,,,,,,,
61420,CA,73205.39159,2018,-120.8783264,36.9894371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61421,CA,44254.89385,2017,-120.1672516,37.0562935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61607,CA,69296.11545,2018,-120.69104,35.3196297,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.986,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61619,CA,27784.43592,2013,-121.9829788,38.3253822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61620,CA,60273.55662,2013,-119.5586243,36.0644379,0.000,0.099,0.592,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61682,CA,27515.38951,2014,-115.8573151,32.7928391,0.000,0.033,0.833,0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61683,CA,24417.54533,2015,-115.8632584,32.7903862,0.000,0.000,0.037,0.000,0.000,0.556,0.000,0.000,0.000,0.407,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61692,CA,65761.30865,2016,-115.5063553,32.8319817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,,,,,,,,,,,,,,
61792,CA,17205.00193,2018,-122.66362,38.194561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61989,CA,107613.8626,2018,-119.9715195,36.9162598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.992,0.000,0.000,,,,,,,,,,,,,,,,,
62114,CA,17759.37345,2018,-121.3827209,38.7936821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58554,CT,165846.3991,2013,-72.4522629,41.9559631,0.000,0.016,0.000,0.000,0.000,0.134,0.005,0.000,0.000,0.000,0.113,0.102,0.629,0.000,0.000,,,,,,,,,,,,,,,,,
60228,CT,23547.90139,2016,-72.1028671,41.5773697,0.000,0.040,0.040,0.000,0.000,0.000,0.360,0.000,0.000,0.000,0.000,0.560,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60609,CT,39551.58614,2016,-72.1046906,41.5783768,0.000,0.000,0.140,0.000,0.000,0.000,0.442,0.000,0.140,0.000,0.000,0.279,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60607,CT,70004.32919,2017,-72.0796356,41.3829269,0.000,0.065,0.195,0.558,0.104,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60608,CT,21603.09636,2017,-72.0772705,41.3989258,0.000,0.333,0.074,0.074,0.000,0.000,0.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61398,CT,43960.98504,2016,-72.6498413,42.0094299,0.000,0.000,0.000,0.000,0.000,0.000,0.681,0.000,0.000,0.085,0.000,0.213,0.000,0.021,0.000,,,,,,,,,,,,,,,,,
61408,CT,20821.75823,2016,-72.9890594,41.8918533,0.000,0.000,0.000,0.000,0.000,0.250,0.083,0.000,0.333,0.000,0.167,0.167,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61541,CT,63364.26021,2018,-72.6333771,41.6431046,0.000,0.000,0.000,0.000,0.000,0.149,0.000,0.000,0.000,0.405,0.176,0.000,0.270,0.000,0.000,,,,,,,,,,,,,,,,,
61728,CT,49322.01469,2017,-71.8843002,41.9440651,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.055,0.018,0.909,0.000,0.000,,,,,,,,,,,,,,,,,
500,CT,21336.05648,2018,-72.1422043,41.6183395,0.000,0.000,0.000,0.000,0.000,0.000,0.417,0.000,0.042,0.000,0.000,0.542,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62076,CT,21293.75587,2018,-72.7915573,41.2719803,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57941,MA,60560.57904,2012,-71.6179504,42.0430946,0.000,0.046,0.200,0.015,0.015,0.123,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
57942,MA,28294.03002,2012,-71.3386459,42.1278877,0.000,0.030,0.000,0.000,0.000,0.000,0.485,0.000,0.030,0.121,0.000,0.273,0.061,0.000,0.000,,,,,,,,,,,,,,,,,
58280,MA,77092.88829,2014,-71.795166,42.1643982,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.036,0.000,0.000,0.952,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58410,MA,69525.50284,2013,-70.7093582,42.1133919,0.000,0.013,0.000,0.000,0.000,0.416,0.000,0.000,0.065,0.000,0.390,0.117,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58423,MA,78530.71125,2014,-71.9893265,42.0443878,0.000,0.034,0.000,0.000,0.000,0.000,0.352,0.000,0.057,0.034,0.136,0.386,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58561,MA,27819.23822,2013,-70.9914551,42.8339729,0.000,0.000,0.000,0.000,0.000,0.000,0.367,0.000,0.133,0.000,0.000,0.000,0.500,0.000,0.000,,,,,,,,,,,,,,,,,
58586,MA,36930.53482,2013,-70.9619293,42.0460205,0.000,0.000,0.000,0.000,0.000,0.000,0.976,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58749,MA,25368.57149,2014,-70.7253036,41.7938194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58934,MA,52286.81319,2013,-71.9437027,42.5997505,0.000,0.016,0.000,0.000,0.000,0.000,0.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59060,MA,28375.83652,2012,-73.2444,42.4058838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59078,MA,88915.12744,2014,-70.0972366,41.6954613,0.000,0.031,0.093,0.010,0.000,0.773,0.000,0.000,0.000,0.000,0.093,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59085,MA,103879.4082,2014,-70.5707397,41.8519821,0.000,0.000,0.000,0.000,0.000,0.000,0.422,0.000,0.578,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59090,MA,44813.68143,2013,-70.8908005,42.0902786,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.080,0.040,0.100,0.700,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59121,MA,36495.99056,2013,-70.9668045,41.7517586,0.000,0.000,0.000,0.024,0.024,0.000,0.049,0.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58680,MA,66372.0146,2015,-70.9655991,41.7484322,0.000,0.000,0.000,0.000,0.000,0.000,0.208,0.417,0.375,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59128,MA,57588.57546,2013,-70.9869843,41.7131462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.855,0.145,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61008,MA,199454.5134,2017,-70.7757721,41.9546967,0.000,0.000,0.000,0.000,0.000,0.472,0.339,0.151,0.028,0.000,0.000,0.009,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59137,MA,19116.07622,2013,-70.7711639,41.9611092,0.000,0.000,0.000,0.000,0.000,0.364,0.000,0.136,0.000,0.000,0.000,0.000,0.500,0.000,0.000,,,,,,,,,,,,,,,,,
59179,MA,88686.57218,2013,-71.4001465,42.0468864,0.000,0.000,0.000,0.000,0.000,0.000,0.919,0.071,0.010,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59394,MA,13243.36689,2013,-71.669342,42.1975479,0.000,0.000,0.000,0.000,0.000,0.000,0.769,0.000,0.000,0.000,0.000,0.231,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60855,MA,72931.85419,2016,-71.2457352,42.5819092,0.000,0.000,0.000,0.000,0.000,0.316,0.013,0.000,0.000,0.000,0.519,0.152,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59396,MA,34727.40706,2014,-71.2510147,42.5847549,0.000,0.000,0.000,0.000,0.000,0.359,0.000,0.000,0.000,0.000,0.641,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59466,MA,38898.25607,2014,-71.9940491,42.6599503,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59468,MA,43500.70893,2013,-72.0448685,42.4696922,0.000,0.000,0.000,0.000,0.000,0.000,0.830,0.000,0.043,0.000,0.128,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59484,MA,44472.10949,2014,-72.538559,42.3520813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.980,0.000,0.020,,,,,,,,,,,,,,,,,
59573,MA,24596.04444,2014,-70.6153107,41.4429817,0.000,0.000,0.000,0.000,0.000,0.192,0.000,0.000,0.000,0.000,0.808,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59624,MA,33339.97594,2015,-72.7480392,42.1481667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59636,MA,13077.51097,2014,-72.0021896,42.126194,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59731,MA,71350.0367,2014,-72.0687943,42.5222473,0.000,0.000,0.000,0.000,0.000,0.000,0.734,0.000,0.127,0.000,0.000,0.139,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61341,MA,46855.9983,2016,-71.6630325,42.2257805,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.941,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59777,MA,46944.26989,2015,-71.9860229,42.4312553,0.000,0.000,0.000,0.000,0.000,0.000,0.388,0.082,0.531,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59820,MA,53026.04011,2013,-72.2952118,42.552887,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.362,0.534,0.000,0.000,0.069,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59821,MA,77845.00233,2014,-72.1680603,42.1191788,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59822,MA,45911.84174,2014,-72.1716461,42.1208954,0.000,0.000,0.000,0.000,0.000,0.000,0.918,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59839,MA,53388.26458,2015,-72.1813583,42.4191246,0.000,0.032,0.000,0.000,0.000,0.000,0.242,0.290,0.177,0.016,0.000,0.242,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59873,MA,32696.06008,2013,-71.3538666,42.6266518,0.000,0.189,0.432,0.081,0.108,0.000,0.000,0.000,0.000,0.000,0.189,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
59927,MA,105681.1359,2016,-70.9601974,42.8301811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60022,MA,61736.26625,2014,-71.8519516,42.1429558,0.000,0.000,0.000,0.000,0.000,0.000,0.194,0.000,0.015,0.000,0.000,0.791,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60056,MA,114943.6368,2015,-72.3110275,42.224453,0.000,0.000,0.000,0.000,0.000,0.148,0.078,0.000,0.000,0.000,0.773,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60076,MA,102119.1211,2016,-72.3134613,42.2180977,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.018,0.000,0.434,0.540,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60065,MA,103406.9334,2015,-70.7219772,41.807415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60067,MA,31891.2587,2015,-71.2204971,41.7964401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60075,MA,101093.0228,2015,-71.0186081,41.593441,0.000,0.000,0.000,0.000,0.000,0.009,0.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60110,MA,54734.15165,2016,-71.2610321,42.2793236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.098,0.885,0.016,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60111,MA,43614.21958,2016,-72.7130737,42.3876724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60274,MA,37997.05524,2016,-72.7555847,42.1761055,0.000,0.000,0.000,0.000,0.000,0.634,0.000,0.000,0.000,0.000,0.000,0.000,0.366,0.000,0.000,,,,,,,,,,,,,,,,,
60423,MA,33695.80938,2017,-70.8614883,41.6642456,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.526,0.421,0.000,0.000,,,,,,,,,,,,,,,,,
60424,MA,14963.56104,2017,-71.0480499,42.028019,0.000,0.611,0.167,0.000,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.056,0.000,0.111,0.000,,,,,,,,,,,,,,,,,
60442,MA,40081.1632,2016,-70.7614136,41.9467087,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61009,MA,29948.58548,2017,-70.7602463,41.9494591,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60443,MA,39114.843,2016,-70.7032013,41.8015213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.773,0.000,0.000,0.000,0.000,0.227,0.000,0.000,,,,,,,,,,,,,,,,,
60458,MA,59455.8173,2015,-72.1881638,42.3101234,0.000,0.015,0.000,0.000,0.000,0.000,0.152,0.076,0.000,0.061,0.000,0.697,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60492,MA,45577.33195,2016,-73.3672485,42.2444344,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60493,MA,44625.33751,2016,-73.3551788,42.2369118,0.000,0.000,0.000,0.000,0.000,0.000,0.745,0.000,0.000,0.043,0.000,0.000,0.000,0.213,0.000,,,,,,,,,,,,,,,,,
60494,MA,65373.60922,2015,-72.4359818,42.0451698,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.014,0.000,0.111,0.750,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60498,MA,67511.82726,2016,-71.6227112,42.5543175,0.000,0.151,0.301,0.082,0.000,0.027,0.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60612,MA,94959.61251,2013,-72.1922455,42.1672745,0.000,0.000,0.000,0.000,0.000,0.000,0.324,0.000,0.000,0.067,0.000,0.610,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
58276,MA,340769.5642,2014,-72.198494,42.1693039,0.000,0.468,0.005,0.005,0.000,0.000,0.392,0.000,0.000,0.019,0.037,0.071,0.000,0.003,0.000,,,,,,,,,,,,,,,,,
60613,MA,46373.41113,2013,-72.0683441,42.2571602,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.962,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60614,MA,19858.26035,2013,-72.2696152,42.1511536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60615,MA,59938.85473,2014,-71.0907898,41.8381424,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.045,0.136,0.000,0.773,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60625,MA,22156.65389,2017,-70.5212784,41.7693977,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.625,0.000,0.042,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60644,MA,33216.05911,2016,-72.129631,42.2225227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,0.000,0.054,0.000,,,,,,,,,,,,,,,,,
60653,MA,21185.48682,2015,-72.4003067,42.2595215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.708,0.083,0.083,0.000,0.083,0.000,0.042,0.000,,,,,,,,,,,,,,,,,
60730,MA,28824.24586,2015,-70.9773331,41.9623756,0.000,0.000,0.000,0.000,0.000,0.853,0.000,0.029,0.088,0.000,0.000,0.000,0.000,0.029,0.000,,,,,,,,,,,,,,,,,
60731,MA,26503.95953,2015,-71.4671783,42.1725235,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.607,0.143,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60753,MA,19975.30436,2017,-71.6762695,42.5423737,0.000,0.105,0.211,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.158,0.368,0.000,0.000,0.105,,,,,,,,,,,,,,,,,
60757,MA,53435.61403,2017,-70.5509872,41.8014755,0.000,0.000,0.000,0.000,0.000,0.161,0.000,0.518,0.321,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60775,MA,86750.13113,2017,-72.5886841,42.5623779,0.000,0.000,0.000,0.000,0.000,0.000,0.670,0.181,0.149,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60799,MA,77978.53587,2017,-71.2603912,42.5807686,0.000,0.209,0.081,0.000,0.000,0.000,0.174,0.105,0.407,0.000,0.000,0.000,0.000,0.023,0.000,,,,,,,,,,,,,,,,,
60816,MA,19819.22941,2017,-71.25354,42.4687767,0.000,0.000,0.000,0.000,0.000,0.217,0.000,0.000,0.000,0.000,0.739,0.000,0.043,0.000,0.000,,,,,,,,,,,,,,,,,
60851,MA,39488.36005,2016,-71.9867325,42.1754379,0.000,0.000,0.000,0.000,0.000,0.000,0.932,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60852,MA,43517.12409,2016,-71.9885559,42.1536789,0.000,0.000,0.000,0.000,0.000,0.000,0.959,0.000,0.000,0.000,0.000,0.041,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60854,MA,72534.23431,2017,-71.2628784,42.1109924,0.000,0.063,0.177,0.241,0.329,0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
62082,MA,55897.55995,2019,-72.7764664,42.0144844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.952,0.000,0.000,,,,,,,,,,,,,,,,,
60878,MA,37472.21915,2016,-71.6970139,42.1034622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60879,MA,38793.40946,2015,-73.2845154,42.562664,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
60906,MA,73059.02561,2017,-72.6031265,42.2691536,0.000,0.038,0.228,0.000,0.000,0.000,0.228,0.000,0.000,0.000,0.000,0.025,0.481,0.000,0.000,,,,,,,,,,,,,,,,,
60908,MA,52369.54933,2017,-72.7116013,42.2936478,0.000,0.033,0.017,0.000,0.000,0.050,0.017,0.000,0.000,0.000,0.000,0.650,0.233,0.000,0.000,,,,,,,,,,,,,,,,,
61007,MA,87529.78722,2017,-70.6121521,41.8344231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61010,MA,87347.1509,2018,-70.990242,41.729454,0.000,0.000,0.000,0.000,0.000,0.417,0.000,0.531,0.000,0.000,0.000,0.000,0.052,0.000,0.000,,,,,,,,,,,,,,,,,
61097,MA,14730.92112,2016,-70.7817307,41.7600784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.933,0.000,0.000,0.000,0.000,0.067,0.000,0.000,,,,,,,,,,,,,,,,,
61163,MA,22295.01201,2016,-70.6433716,41.7658348,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61164,MA,22302.00607,2016,-70.6456757,41.7658501,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61237,MA,48001.97272,2012,-71.1847687,41.8077698,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.000,0.000,0.000,0.000,0.889,0.000,0.037,0.000,,,,,,,,,,,,,,,,,
61295,MA,21802.84821,2018,-72.3848495,42.2812691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61296,MA,20528.14187,2018,-71.7714081,42.4932594,0.000,0.000,0.000,0.000,0.000,0.000,0.478,0.000,0.522,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61307,MA,27895.81421,2017,-72.2907028,42.0982971,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.500,0.167,0.000,0.000,,,,,,,,,,,,,,,,,
62203,MA,20374.17773,2017,-72.2894592,42.0983047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.652,0.348,0.000,0.000,,,,,,,,,,,,,,,,,
61373,MA,61952.34661,2016,-71.4607697,42.0698929,0.000,0.000,0.000,0.000,0.000,0.221,0.441,0.000,0.338,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61399,MA,44890.84199,2017,-71.8351746,42.6800308,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61415,MA,8591.658219,2016,-71.7713699,42.3313446,0.000,0.778,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61429,MA,18652.61594,2018,-70.7160339,41.9020882,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61526,MA,20773.52118,2018,-71.9503708,42.250988,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.238,0.238,0.000,0.000,0.381,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61537,MA,30383.83949,2016,-71.2823792,42.3747292,0.000,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.114,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61538,MA,19875.84078,2014,-70.9979553,42.2071877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61539,MA,14539.21739,2016,-71.5013657,42.2601891,0.000,0.000,0.222,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.278,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61550,MA,53656.56193,2017,-71.1233902,42.8108826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61562,MA,57627.71417,2017,-70.5984879,41.6100502,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61596,MA,35721.05954,2017,-72.5972824,42.0929604,0.462,0.000,0.000,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.462,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61597,MA,53898.55002,2017,-71.1489334,41.9595795,0.000,0.048,0.016,0.000,0.000,0.000,0.355,0.000,0.048,0.000,0.000,0.532,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
61598,MA,81528.76057,2017,-71.4459076,42.6697807,0.000,0.011,0.022,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.856,0.067,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
